,repo_id,forks,year_month,community
2100,136450404,2,2022-02,
2101,76616099,2,2022-02,
2102,264782838,2,2022-02,
2103,261698998,2,2022-02,
2104,89484677,2,2022-02,
2105,365999954,2,2022-02,
2106,296268741,2,2022-02,
2107,225549581,2,2022-02,
2108,383138186,1,2022-02,
2109,133907444,1,2022-02,
2110,385199026,1,2022-02,
2111,274012656,1,2022-02,
2112,92895339,1,2022-02,
2113,244790548,1,2022-02,
2114,196743910,1,2022-02,
2115,75912778,1,2022-02,
2116,227880026,1,2022-02,
2117,98599362,1,2022-02,
2118,224622052,1,2022-02,
2119,436903861,1,2022-02,
2120,88800008,1,2022-02,
2121,171811851,1,2022-02,
2122,127058653,1,2022-02,
2123,289874518,1,2022-02,
2124,259220361,1,2022-02,
2125,101101544,1,2022-02,
2126,302509341,1,2022-02,
2127,137793455,1,2022-02,
2128,125206311,1,2022-02,
2129,103466347,1,2022-02,
2130,210520127,1,2022-02,
2131,189339212,1,2022-02,
2132,321995806,1,2022-02,
2133,228297846,1,2022-02,
2134,127693333,1,2022-02,
2135,203736612,1,2022-02,
2136,105703784,1,2022-02,
2137,93210289,1,2022-02,
2138,233520812,1,2022-02,
2139,262296122,163,2022-03,PaddleOCR
2140,65711522,125,2022-03,Paddle
2141,217475193,102,2022-03,PaddleDetection
2142,336274588,92,2022-03,PaddleNLP
2143,273214029,43,2022-03,PaddleGAN
2144,204380779,42,2022-03,PaddleSeg
2145,227347371,41,2022-03,
2146,296268741,40,2022-03,
2147,162672577,36,2022-03,PaddleHub
2148,110688239,35,2022-03,
2149,251201169,31,2022-03,
2150,246509073,29,2022-03,
2151,131044128,28,2022-03,
2152,173032424,28,2022-03,
2153,104208128,26,2022-03,
2154,136450404,26,2022-03,
2155,312259012,25,2022-03,
2156,240226378,22,2022-03,
2157,88868842,20,2022-03,models
2158,259513732,18,2022-03,
2159,173544440,18,2022-03,
2160,203514079,16,2022-03,
2161,314704349,13,2022-03,
2162,178685945,12,2022-03,
2163,383138186,11,2022-03,
2164,127058653,10,2022-03,
2165,436903861,10,2022-03,
2166,426046572,8,2022-03,
2167,191286408,8,2022-03,
2168,210873203,7,2022-03,
2169,261698998,6,2022-03,
2170,164796418,6,2022-03,
2171,228290594,5,2022-03,PaddleSlim
2172,264782838,5,2022-03,
2173,274012656,5,2022-03,
2174,319575342,5,2022-03,
2175,161509700,4,2022-03,
2176,250154445,4,2022-03,
2177,276845708,3,2022-03,
2178,114885555,3,2022-03,
2179,423716718,3,2022-03,
2180,475341715,2,2022-03,
2181,243677660,2,2022-03,
2182,333611338,2,2022-03,
2183,403829741,2,2022-03,
2184,76616099,2,2022-03,
2185,233520812,1,2022-03,
2186,89484677,1,2022-03,
2187,240230342,1,2022-03,
2188,225549581,1,2022-03,
2189,196743910,1,2022-03,
2190,427252454,0,2022-03,
2191,259220361,0,2022-03,
2192,289874518,0,2022-03,
2193,321995806,0,2022-03,
2194,302509341,0,2022-03,
2195,244790548,0,2022-03,
2196,227880026,0,2022-03,
2197,103466347,0,2022-03,
2198,385199026,0,2022-03,
2199,469388758,0,2022-03,
2200,133907444,0,2022-03,
2201,365999954,0,2022-03,
2202,217475193,203,2022-04,PaddleDetection
2203,262296122,162,2022-04,PaddleOCR
2204,204380779,126,2022-04,PaddleSeg
2205,65711522,105,2022-04,Paddle
2206,336274588,95,2022-04,PaddleNLP
2207,88868842,43,2022-04,models
2208,162672577,41,2022-04,PaddleHub
2209,110688239,37,2022-04,
2210,385199026,34,2022-04,
2211,131044128,31,2022-04,
2212,251201169,29,2022-04,
2213,240226378,26,2022-04,
2214,104208128,26,2022-04,
2215,246509073,25,2022-04,
2216,259513732,25,2022-04,
2217,273214029,22,2022-04,PaddleGAN
2218,136450404,20,2022-04,
2219,227347371,19,2022-04,
2220,191286408,14,2022-04,
2221,403829741,13,2022-04,
2222,203514079,13,2022-04,
2223,312259012,13,2022-04,
2224,228290594,9,2022-04,PaddleSlim
2225,296268741,9,2022-04,
2226,178685945,9,2022-04,
2227,127058653,8,2022-04,
2228,383138186,8,2022-04,
2229,173544440,7,2022-04,
2230,423716718,7,2022-04,
2231,426046572,7,2022-04,
2232,164796418,6,2022-04,
2233,261698998,6,2022-04,
2234,276845708,6,2022-04,
2235,436903861,5,2022-04,
2236,210873203,4,2022-04,
2237,250154445,4,2022-04,
2238,314704349,4,2022-04,
2239,319575342,3,2022-04,
2240,475341715,3,2022-04,
2241,114885555,3,2022-04,
2242,173032424,2,2022-04,
2243,427252454,2,2022-04,
2244,240230342,1,2022-04,
2245,264782838,1,2022-04,
2246,225549581,1,2022-04,
2247,171811851,1,2022-04,
2248,469388758,1,2022-04,
2249,259220361,1,2022-04,
2250,133907444,1,2022-04,
2251,76616099,1,2022-04,
2252,333611338,1,2022-04,
2253,101101544,1,2022-04,
2254,196743910,1,2022-04,
2255,243677660,1,2022-04,
2256,89484677,1,2022-04,
2257,244790548,1,2022-04,
2258,274012656,0,2022-04,
2259,365999954,0,2022-04,
2260,210520127,0,2022-04,
2261,302509341,0,2022-04,
2262,233520812,0,2022-04,
2263,227880026,0,2022-04,
2264,262296122,314,2022-05,PaddleOCR
2265,336274588,173,2022-05,PaddleNLP
2266,110688239,138,2022-05,
2267,217475193,74,2022-05,PaddleDetection
2268,65711522,73,2022-05,Paddle
2269,204380779,69,2022-05,PaddleSeg
2270,385199026,48,2022-05,
2271,173544440,28,2022-05,
2272,273214029,25,2022-05,PaddleGAN
2273,162672577,24,2022-05,PaddleHub
2274,104208128,24,2022-05,
2275,88868842,23,2022-05,models
2276,131044128,23,2022-05,
2277,251201169,21,2022-05,
2278,246509073,18,2022-05,
2279,227347371,15,2022-05,
2280,228290594,15,2022-05,PaddleSlim
2281,191286408,14,2022-05,
2282,136450404,14,2022-05,
2283,261698998,12,2022-05,
2284,312259012,12,2022-05,
2285,203514079,11,2022-05,
2286,259513732,11,2022-05,
2287,240226378,10,2022-05,
2288,403829741,10,2022-05,
2289,423716718,10,2022-05,
2290,276845708,8,2022-05,
2291,178685945,8,2022-05,
2292,89484677,7,2022-05,
2293,314704349,7,2022-05,
2294,426046572,6,2022-05,
2295,296268741,6,2022-05,
2296,383138186,5,2022-05,
2297,114885555,5,2022-05,
2298,436903861,5,2022-05,
2299,127058653,5,2022-05,
2300,164796418,5,2022-05,
2301,161509700,4,2022-05,
2302,173032424,4,2022-05,
2303,333611338,3,2022-05,
2304,274012656,3,2022-05,
2305,469388758,3,2022-05,
2306,210873203,2,2022-05,
2307,319575342,2,2022-05,
2308,264782838,2,2022-05,
2309,250154445,2,2022-05,
2310,76616099,2,2022-05,
2311,233520812,2,2022-05,
2312,490292598,1,2022-05,
2313,493152580,1,2022-05,
2314,321995806,1,2022-05,
2315,243677660,1,2022-05,
2316,92895339,1,2022-05,
2317,203899406,1,2022-05,
2318,210520127,1,2022-05,
2319,133907444,0,2022-05,
2320,225549581,0,2022-05,
2321,259220361,0,2022-05,
2322,196743910,0,2022-05,
2323,475341715,0,2022-05,
2324,171811851,0,2022-05,
2325,427252454,0,2022-05,
2326,302509341,0,2022-05,
2327,244790548,0,2022-05,
2328,240230342,0,2022-05,
2329,365999954,0,2022-05,
2330,289874518,0,2022-05,
2331,227880026,0,2022-05,
2332,262296122,162,2022-06,PaddleOCR
2333,336274588,111,2022-06,PaddleNLP
2334,251201169,80,2022-06,
2335,217475193,72,2022-06,PaddleDetection
2336,65711522,61,2022-06,Paddle
2337,259513732,60,2022-06,
2338,110688239,43,2022-06,
2339,204380779,37,2022-06,PaddleSeg
2340,385199026,25,2022-06,
2341,227347371,19,2022-06,
2342,162672577,19,2022-06,PaddleHub
2343,312259012,17,2022-06,
2344,191286408,17,2022-06,
2345,273214029,17,2022-06,PaddleGAN
2346,383138186,16,2022-06,
2347,246509073,16,2022-06,
2348,104208128,10,2022-06,
2349,261698998,10,2022-06,
2350,131044128,10,2022-06,
2351,403829741,9,2022-06,
2352,240226378,9,2022-06,
2353,507861208,8,2022-06,FastDeploy
2354,136450404,8,2022-06,
2355,228290594,8,2022-06,PaddleSlim
2356,88868842,7,2022-06,models
2357,173544440,7,2022-06,
2358,178685945,6,2022-06,
2359,423716718,6,2022-06,
2360,314704349,6,2022-06,
2361,164796418,5,2022-06,
2362,127058653,5,2022-06,
2363,436903861,4,2022-06,
2364,76616099,4,2022-06,
2365,203514079,4,2022-06,
2366,114885555,4,2022-06,
2367,276845708,4,2022-06,
2368,250154445,4,2022-06,
2369,319575342,3,2022-06,
2370,274012656,3,2022-06,
2371,333611338,3,2022-06,
2372,296268741,3,2022-06,
2373,233520812,2,2022-06,
2374,161509700,2,2022-06,
2375,259220361,2,2022-06,
2376,426046572,2,2022-06,
2377,427252454,2,2022-06,
2378,321995806,1,2022-06,
2379,173032424,1,2022-06,
2380,89484677,1,2022-06,
2381,264782838,1,2022-06,
2382,469388758,1,2022-06,
2383,475341715,1,2022-06,
2384,227880026,1,2022-06,
2385,244790548,1,2022-06,
2386,171811851,1,2022-06,
2387,240230342,1,2022-06,
2388,210873203,1,2022-06,
2389,196743910,1,2022-06,
2390,243677660,0,2022-06,
2391,365999954,0,2022-06,
2392,225549581,0,2022-06,
2393,133907444,0,2022-06,
2394,490292598,0,2022-06,
2395,302509341,0,2022-06,
2396,210520127,0,2022-06,
2397,262296122,165,2022-07,PaddleOCR
2398,336274588,94,2022-07,PaddleNLP
2399,65711522,91,2022-07,Paddle
2400,217475193,78,2022-07,PaddleDetection
2401,204380779,48,2022-07,PaddleSeg
2402,110688239,40,2022-07,
2403,162672577,26,2022-07,PaddleHub
2404,259513732,26,2022-07,
2405,251201169,22,2022-07,
2406,227347371,21,2022-07,
2407,104208128,20,2022-07,
2408,493152580,20,2022-07,
2409,273214029,19,2022-07,PaddleGAN
2410,131044128,18,2022-07,
2411,383138186,17,2022-07,
2412,296268741,15,2022-07,
2413,173544440,15,2022-07,
2414,191286408,15,2022-07,
2415,312259012,14,2022-07,
2416,88868842,13,2022-07,models
2417,240226378,10,2022-07,
2418,246509073,9,2022-07,
2419,426046572,9,2022-07,
2420,127058653,9,2022-07,
2421,164796418,8,2022-07,
2422,203514079,8,2022-07,
2423,228290594,8,2022-07,PaddleSlim
2424,515526146,8,2022-07,
2425,507861208,8,2022-07,FastDeploy
2426,178685945,8,2022-07,
2427,114885555,7,2022-07,
2428,513813137,7,2022-07,
2429,233520812,7,2022-07,
2430,385199026,7,2022-07,
2431,136450404,6,2022-07,
2432,314704349,6,2022-07,
2433,161509700,6,2022-07,
2434,261698998,6,2022-07,
2435,403829741,6,2022-07,
2436,274012656,5,2022-07,
2437,196743910,4,2022-07,
2438,76616099,4,2022-07,
2439,423716718,4,2022-07,
2440,427252454,3,2022-07,
2441,276845708,3,2022-07,
2442,333611338,3,2022-07,
2443,133907444,2,2022-07,
2444,210873203,2,2022-07,
2445,475341715,2,2022-07,
2446,264782838,2,2022-07,
2447,173032424,2,2022-07,
2448,436903861,1,2022-07,
2449,227880026,1,2022-07,
2450,319575342,1,2022-07,
2451,250154445,1,2022-07,
2452,469388758,0,2022-07,
2453,259220361,0,2022-07,
2454,302509341,0,2022-07,
2455,243677660,0,2022-07,
2456,244790548,0,2022-07,
2457,89484677,0,2022-07,
2458,225549581,0,2022-07,
2459,240230342,0,2022-07,
2460,98599362,0,2022-07,
2461,365999954,0,2022-07,
2462,103466347,0,2022-07,
2463,321995806,0,2022-07,
2464,210520127,0,2022-07,
2465,262296122,165,2022-08,PaddleOCR
2466,217475193,90,2022-08,PaddleDetection
2467,336274588,77,2022-08,PaddleNLP
2468,65711522,61,2022-08,Paddle
2469,204380779,50,2022-08,PaddleSeg
2470,110688239,44,2022-08,
2471,136450404,33,2022-08,
2472,273214029,32,2022-08,PaddleGAN
2473,513813137,27,2022-08,
2474,162672577,24,2022-08,PaddleHub
2475,259513732,23,2022-08,
2476,383138186,23,2022-08,
2477,251201169,22,2022-08,
2478,104208128,22,2022-08,
2479,227347371,21,2022-08,
2480,246509073,19,2022-08,
2481,228290594,18,2022-08,PaddleSlim
2482,507861208,17,2022-08,FastDeploy
2483,173544440,15,2022-08,
2484,88868842,13,2022-08,models
2485,240226378,12,2022-08,
2486,131044128,12,2022-08,
2487,203514079,11,2022-08,
2488,314704349,11,2022-08,
2489,515526146,10,2022-08,
2490,296268741,10,2022-08,
2491,178685945,9,2022-08,
2492,312259012,9,2022-08,
2493,403829741,9,2022-08,
2494,127058653,8,2022-08,
2495,475341715,7,2022-08,
2496,423716718,7,2022-08,
2497,164796418,6,2022-08,
2498,469388758,6,2022-08,
2499,493152580,6,2022-08,
2500,426046572,6,2022-08,
2501,250154445,5,2022-08,
2502,276845708,4,2022-08,
2503,233520812,4,2022-08,
2504,173032424,4,2022-08,
2505,333611338,4,2022-08,
2506,161509700,4,2022-08,
2507,196743910,3,2022-08,
2508,243677660,3,2022-08,
2509,365999954,3,2022-08,
2510,76616099,3,2022-08,
2511,191286408,3,2022-08,
2512,319575342,3,2022-08,
2513,114885555,3,2022-08,
2514,436903861,3,2022-08,
2515,227880026,2,2022-08,
2516,274012656,2,2022-08,
2517,261698998,2,2022-08,
2518,240230342,2,2022-08,
2519,520095016,2,2022-08,
2520,264782838,2,2022-08,
2521,210873203,1,2022-08,
2522,189339212,1,2022-08,
2523,302509341,1,2022-08,
2524,385199026,1,2022-08,
2525,92895339,1,2022-08,
2526,127693333,1,2022-08,
2527,171811851,1,2022-08,
2528,228297846,1,2022-08,
2529,321995806,1,2022-08,
2530,125206311,1,2022-08,
2531,103466347,1,2022-08,
2532,89484677,1,2022-08,
2533,88800008,1,2022-08,
2534,289874518,1,2022-08,
2535,244790548,1,2022-08,
2536,225549581,1,2022-08,
2537,98599362,1,2022-08,
2538,75912778,1,2022-08,
2539,137793455,1,2022-08,
2540,427252454,1,2022-08,
2541,93210289,1,2022-08,
2542,133907444,1,2022-08,
2543,224622052,1,2022-08,
2544,259220361,1,2022-08,
2545,210520127,1,2022-08,
2546,490292598,1,2022-08,
2547,203899406,1,2022-08,
2548,101101544,0,2022-08,
2549,203736612,0,2022-08,
2550,105703784,0,2022-08,
2551,262296122,180,2022-09,PaddleOCR
2552,162672577,120,2022-09,PaddleHub
2553,336274588,96,2022-09,PaddleNLP
2554,217475193,69,2022-09,PaddleDetection
2555,65711522,61,2022-09,Paddle
2556,110688239,48,2022-09,
2557,204380779,38,2022-09,PaddleSeg
2558,507861208,33,2022-09,FastDeploy
2559,383138186,27,2022-09,
2560,273214029,25,2022-09,PaddleGAN
2561,161509700,22,2022-09,
2562,259513732,18,2022-09,
2563,251201169,18,2022-09,
2564,312259012,18,2022-09,
2565,296268741,14,2022-09,
2566,228290594,13,2022-09,PaddleSlim
2567,136450404,12,2022-09,
2568,173544440,11,2022-09,
2569,227347371,11,2022-09,
2570,178685945,11,2022-09,
2571,88868842,10,2022-09,models
2572,513813137,9,2022-09,
2573,131044128,9,2022-09,
2574,104208128,9,2022-09,
2575,240226378,7,2022-09,
2576,314704349,7,2022-09,
2577,475341715,6,2022-09,
2578,203514079,6,2022-09,
2579,191286408,5,2022-09,
2580,246509073,5,2022-09,
2581,233520812,5,2022-09,
2582,173032424,5,2022-09,
2583,261698998,4,2022-09,
2584,436903861,4,2022-09,
2585,469388758,4,2022-09,
2586,423716718,4,2022-09,
2587,403829741,4,2022-09,
2588,127058653,4,2022-09,
2589,513505410,3,2022-09,
2590,427252454,3,2022-09,
2591,164796418,3,2022-09,
2592,520095016,2,2022-09,
2593,515526146,2,2022-09,
2594,89484677,2,2022-09,
2595,426046572,2,2022-09,
2596,319575342,2,2022-09,
2597,250154445,2,2022-09,
2598,114885555,1,2022-09,
2599,243677660,1,2022-09,
2600,493152580,1,2022-09,
2601,365999954,1,2022-09,
2602,244790548,1,2022-09,
2603,264782838,1,2022-09,
2604,385199026,1,2022-09,
2605,333611338,1,2022-09,
2606,76616099,1,2022-09,
2607,196743910,0,2022-09,
2608,133907444,0,2022-09,
2609,92895339,0,2022-09,
2610,137793455,0,2022-09,
2611,127693333,0,2022-09,
2612,240230342,0,2022-09,
2613,203736612,0,2022-09,
2614,189339212,0,2022-09,
2615,105703784,0,2022-09,
2616,103466347,0,2022-09,
2617,93210289,0,2022-09,
2618,225549581,0,2022-09,
2619,88800008,0,2022-09,
2620,490292598,0,2022-09,
2621,259220361,0,2022-09,
2622,203899406,0,2022-09,
2623,125206311,0,2022-09,
2624,289874518,0,2022-09,
2625,98599362,0,2022-09,
2626,101101544,0,2022-09,
2627,302509341,0,2022-09,
2628,276845708,0,2022-09,
2629,321995806,0,2022-09,
2630,210873203,0,2022-09,
2631,75912778,0,2022-09,
2632,224622052,0,2022-09,
2633,274012656,0,2022-09,
2634,228297846,0,2022-09,
2635,227880026,0,2022-09,
2636,262296122,218,2022-10,PaddleOCR
2637,336274588,140,2022-10,PaddleNLP
2638,217475193,93,2022-10,PaddleDetection
2639,65711522,55,2022-10,Paddle
2640,110688239,54,2022-10,
2641,162672577,54,2022-10,PaddleHub
2642,204380779,36,2022-10,PaddleSeg
2643,507861208,26,2022-10,FastDeploy
2644,251201169,22,2022-10,
2645,383138186,22,2022-10,
2646,104208128,16,2022-10,
2647,173544440,16,2022-10,
2648,273214029,15,2022-10,PaddleGAN
2649,161509700,14,2022-10,
2650,513505410,13,2022-10,
2651,227347371,12,2022-10,
2652,228290594,11,2022-10,PaddleSlim
2653,296268741,10,2022-10,
2654,131044128,10,2022-10,
2655,469388758,10,2022-10,
2656,136450404,10,2022-10,
2657,203514079,9,2022-10,
2658,240226378,9,2022-10,
2659,493152580,9,2022-10,
2660,246509073,9,2022-10,
2661,312259012,9,2022-10,
2662,88868842,9,2022-10,models
2663,314704349,7,2022-10,
2664,178685945,7,2022-10,
2665,259513732,6,2022-10,
2666,276845708,5,2022-10,
2667,436903861,4,2022-10,
2668,114885555,4,2022-10,
2669,127058653,4,2022-10,
2670,191286408,4,2022-10,
2671,515526146,4,2022-10,
2672,513813137,4,2022-10,
2673,76616099,4,2022-10,
2674,261698998,3,2022-10,
2675,426046572,2,2022-10,
2676,423716718,2,2022-10,
2677,264782838,2,2022-10,
2678,427252454,1,2022-10,
2679,228297846,1,2022-10,
2680,196743910,1,2022-10,
2681,173032424,1,2022-10,
2682,164796418,1,2022-10,
2683,89484677,1,2022-10,
2684,403829741,1,2022-10,
2685,171811851,1,2022-10,
2686,333611338,1,2022-10,
2687,385199026,1,2022-10,
2688,250154445,1,2022-10,
2689,319575342,1,2022-10,
2690,365999954,1,2022-10,
2691,210873203,1,2022-10,
2692,92895339,1,2022-10,
2693,520095016,0,2022-10,
2694,233520812,0,2022-10,
2695,244790548,0,2022-10,
2696,302509341,0,2022-10,
2697,243677660,0,2022-10,
2698,133907444,0,2022-10,
2699,274012656,0,2022-10,
2700,475341715,0,2022-10,
2701,227880026,0,2022-10,
2702,225549581,0,2022-10,
2703,262296122,161,2022-11,PaddleOCR
2704,336274588,114,2022-11,PaddleNLP
2705,65711522,76,2022-11,Paddle
2706,217475193,71,2022-11,PaddleDetection
2707,204380779,69,2022-11,PaddleSeg
2708,507861208,61,2022-11,FastDeploy
2709,110688239,51,2022-11,
2710,162672577,40,2022-11,PaddleHub
2711,88868842,34,2022-11,models
2712,251201169,30,2022-11,
2713,136450404,27,2022-11,
2714,228290594,27,2022-11,PaddleSlim
2715,383138186,25,2022-11,
2716,493152580,24,2022-11,
2717,273214029,22,2022-11,PaddleGAN
2718,515526146,16,2022-11,
2719,173544440,15,2022-11,
2720,246509073,14,2022-11,
2721,562479767,14,2022-11,
2722,104208128,12,2022-11,
2723,161509700,12,2022-11,
2724,131044128,11,2022-11,
2725,227347371,11,2022-11,
2726,240226378,10,2022-11,
2727,475341715,10,2022-11,
2728,233520812,9,2022-11,
2729,191286408,8,2022-11,
2730,513505410,8,2022-11,
2731,203514079,8,2022-11,
2732,403829741,7,2022-11,
2733,227880026,6,2022-11,
2734,312259012,6,2022-11,
2735,178685945,6,2022-11,
2736,566237024,6,2022-11,
2737,114885555,5,2022-11,
2738,259513732,5,2022-11,
2739,296268741,5,2022-11,
2740,513813137,5,2022-11,
2741,566306389,5,2022-11,
2742,314704349,4,2022-11,
2743,426046572,3,2022-11,
2744,385199026,3,2022-11,
2745,423716718,3,2022-11,
2746,264782838,3,2022-11,
2747,164796418,3,2022-11,
2748,436903861,3,2022-11,
2749,210873203,2,2022-11,
2750,520095016,2,2022-11,
2751,261698998,2,2022-11,
2752,76616099,2,2022-11,
2753,250154445,2,2022-11,
2754,333611338,1,2022-11,
2755,196743910,1,2022-11,
2756,276845708,1,2022-11,
2757,243677660,1,2022-11,
2758,302509341,1,2022-11,
2759,127058653,1,2022-11,
2760,173032424,1,2022-11,
2761,469388758,1,2022-11,
2762,274012656,1,2022-11,
2763,75912778,0,2022-11,
2764,321995806,0,2022-11,
2765,210520127,0,2022-11,
2766,89484677,0,2022-11,
2767,225549581,0,2022-11,
2768,103466347,0,2022-11,
2769,427252454,0,2022-11,
2770,244790548,0,2022-11,
2771,490292598,0,2022-11,
2772,133907444,0,2022-11,
2773,319575342,0,2022-11,
2774,365999954,0,2022-11,
2775,240230342,0,2022-11,
2776,262296122,148,2022-12,PaddleOCR
2777,336274588,83,2022-12,PaddleNLP
2778,65711522,59,2022-12,Paddle
2779,507861208,52,2022-12,FastDeploy
2780,217475193,48,2022-12,PaddleDetection
2781,204380779,34,2022-12,PaddleSeg
2782,136450404,34,2022-12,
2783,110688239,32,2022-12,
2784,383138186,28,2022-12,
2785,162672577,26,2022-12,PaddleHub
2786,251201169,23,2022-12,
2787,562479767,17,2022-12,
2788,104208128,16,2022-12,
2789,273214029,15,2022-12,PaddleGAN
2790,228290594,12,2022-12,PaddleSlim
2791,493152580,12,2022-12,
2792,513813137,11,2022-12,
2793,210873203,10,2022-12,
2794,475341715,9,2022-12,
2795,88868842,9,2022-12,models
2796,227347371,9,2022-12,
2797,233520812,8,2022-12,
2798,246509073,7,2022-12,
2799,240226378,7,2022-12,
2800,312259012,7,2022-12,
2801,173544440,6,2022-12,
2802,131044128,6,2022-12,
2803,276845708,6,2022-12,
2804,513505410,6,2022-12,
2805,296268741,5,2022-12,
2806,403829741,5,2022-12,
2807,227880026,4,2022-12,
2808,161509700,4,2022-12,
2809,423716718,3,2022-12,
2810,259513732,3,2022-12,
2811,583199561,3,2022-12,
2812,127058653,3,2022-12,
2813,264782838,3,2022-12,
2814,250154445,3,2022-12,
2815,426046572,3,2022-12,
2816,173032424,3,2022-12,
2817,164796418,3,2022-12,
2818,261698998,3,2022-12,
2819,178685945,2,2022-12,
2820,515526146,2,2022-12,
2821,191286408,2,2022-12,
2822,314704349,2,2022-12,
2823,385199026,2,2022-12,
2824,76616099,2,2022-12,
2825,114885555,2,2022-12,
2826,244790548,2,2022-12,
2827,274012656,1,2022-12,
2828,203514079,1,2022-12,
2829,566306389,1,2022-12,
2830,520095016,1,2022-12,
2831,566237024,1,2022-12,
2832,89484677,1,2022-12,
2833,259220361,0,2022-12,
2834,101101544,0,2022-12,
2835,469388758,0,2022-12,
2836,365999954,0,2022-12,
2837,580415405,0,2022-12,
2838,333611338,0,2022-12,
2839,490292598,0,2022-12,
2840,225549581,0,2022-12,
2841,210520127,0,2022-12,
2842,133907444,0,2022-12,
2843,319575342,0,2022-12,
2844,196743910,0,2022-12,
2845,427252454,0,2022-12,
2846,243677660,0,2022-12,
2847,321995806,0,2022-12,
2848,436903861,0,2022-12,
2849,262296122,115,2023-01,PaddleOCR
2850,336274588,66,2023-01,PaddleNLP
2851,204380779,42,2023-01,PaddleSeg
2852,65711522,41,2023-01,Paddle
2853,217475193,32,2023-01,PaddleDetection
2854,507861208,29,2023-01,FastDeploy
2855,110688239,29,2023-01,
2856,251201169,19,2023-01,
2857,162672577,17,2023-01,PaddleHub
2858,562479767,16,2023-01,
2859,273214029,16,2023-01,PaddleGAN
2860,203514079,11,2023-01,
2861,246509073,10,2023-01,
2862,136450404,10,2023-01,
2863,475341715,10,2023-01,
2864,104208128,10,2023-01,
2865,227347371,10,2023-01,
2866,173544440,9,2023-01,
2867,385199026,9,2023-01,
2868,131044128,8,2023-01,
2869,513505410,8,2023-01,
2870,264782838,7,2023-01,
2871,314704349,7,2023-01,
2872,493152580,6,2023-01,
2873,233520812,6,2023-01,
2874,88868842,6,2023-01,models
2875,173032424,6,2023-01,
2876,515526146,5,2023-01,
2877,191286408,5,2023-01,
2878,513813137,5,2023-01,
2879,228290594,5,2023-01,PaddleSlim
2880,423716718,4,2023-01,
2881,312259012,4,2023-01,
2882,383138186,4,2023-01,
2883,259513732,4,2023-01,
2884,250154445,4,2023-01,
2885,161509700,4,2023-01,
2886,469388758,4,2023-01,
2887,178685945,4,2023-01,
2888,164796418,3,2023-01,
2889,261698998,3,2023-01,
2890,240226378,3,2023-01,
2891,227880026,3,2023-01,
2892,276845708,3,2023-01,
2893,127058653,3,2023-01,
2894,426046572,2,2023-01,
2895,114885555,2,2023-01,
2896,583199561,2,2023-01,
2897,274012656,2,2023-01,
2898,76616099,1,2023-01,
2899,296268741,1,2023-01,
2900,243677660,1,2023-01,
2901,520095016,1,2023-01,
2902,333611338,1,2023-01,
2903,566237024,1,2023-01,
2904,210520127,1,2023-01,
2905,89484677,1,2023-01,
2906,171811851,1,2023-01,
2907,196743910,0,2023-01,
2908,403829741,0,2023-01,
2909,302509341,0,2023-01,
2910,319575342,0,2023-01,
2911,133907444,0,2023-01,
2912,365999954,0,2023-01,
2913,490292598,0,2023-01,
2914,210873203,0,2023-01,
2915,436903861,0,2023-01,
2916,321995806,0,2023-01,
2917,262296122,172,2023-02,PaddleOCR
2918,336274588,131,2023-02,PaddleNLP
2919,65711522,117,2023-02,Paddle
2920,110688239,76,2023-02,
2921,217475193,65,2023-02,PaddleDetection
2922,507861208,50,2023-02,FastDeploy
2923,204380779,49,2023-02,PaddleSeg
2924,162672577,34,2023-02,PaddleHub
2925,136450404,31,2023-02,
2926,296268741,29,2023-02,
2927,251201169,27,2023-02,
2928,173544440,23,2023-02,
2929,273214029,21,2023-02,PaddleGAN
2930,104208128,16,2023-02,
2931,227347371,15,2023-02,
2932,131044128,15,2023-02,
2933,383138186,14,2023-02,
2934,513813137,14,2023-02,
2935,173032424,13,2023-02,
2936,233520812,12,2023-02,
2937,161509700,12,2023-02,
2938,513505410,11,2023-02,
2939,312259012,11,2023-02,
2940,88868842,9,2023-02,models
2941,240226378,9,2023-02,
2942,191286408,9,2023-02,
2943,228290594,8,2023-02,PaddleSlim
2944,515526146,8,2023-02,
2945,475341715,8,2023-02,
2946,259513732,7,2023-02,
2947,314704349,6,2023-02,
2948,246509073,6,2023-02,
2949,426046572,6,2023-02,
2950,178685945,5,2023-02,
2951,203514079,4,2023-02,
2952,385199026,4,2023-02,
2953,227880026,4,2023-02,
2954,562479767,3,2023-02,
2955,250154445,3,2023-02,
2956,127058653,3,2023-02,
2957,114885555,3,2023-02,
2958,493152580,3,2023-02,
2959,264782838,3,2023-02,
2960,210873203,2,2023-02,
2961,133907444,1,2023-02,
2962,427252454,1,2023-02,
2963,520095016,1,2023-02,
2964,423716718,1,2023-02,
2965,261698998,1,2023-02,
2966,76616099,1,2023-02,
2967,225549581,1,2023-02,
2968,566237024,1,2023-02,
2969,365999954,1,2023-02,
2970,596560396,1,2023-02,
2971,403829741,1,2023-02,
2972,164796418,1,2023-02,
2973,243677660,1,2023-02,
2974,210520127,1,2023-02,
2975,274012656,0,2023-02,
2976,319575342,0,2023-02,
2977,333611338,0,2023-02,
2978,469388758,0,2023-02,
2979,276845708,0,2023-02,
2980,244790548,0,2023-02,
2981,490292598,0,2023-02,
2982,103466347,0,2023-02,
2983,224622052,0,2023-02,
2984,171811851,0,2023-02,
2985,566306389,0,2023-02,
