,repo_id,stars,year_month,community
2711,228290594,148,2022-11,PaddleSlim
2712,493152580,125,2022-11,
2713,251201169,118,2022-11,
2714,562479767,117,2022-11,
2715,173544440,90,2022-11,
2716,273214029,83,2022-11,PaddleGAN
2717,227347371,57,2022-11,
2718,515526146,55,2022-11,
2719,88868842,51,2022-11,models
2720,259513732,48,2022-11,
2721,246509073,46,2022-11,
2722,131044128,46,2022-11,
2723,104208128,45,2022-11,
2724,312259012,33,2022-11,
2725,114885555,32,2022-11,
2726,403829741,32,2022-11,
2727,250154445,22,2022-11,
2728,314704349,20,2022-11,
2729,240226378,20,2022-11,
2730,513505410,18,2022-11,
2731,203514079,18,2022-11,
2732,469388758,18,2022-11,
2733,127058653,16,2022-11,
2734,178685945,16,2022-11,
2735,276845708,16,2022-11,
2736,191286408,14,2022-11,
2737,513813137,13,2022-11,
2738,566237024,12,2022-11,
2739,164796418,11,2022-11,
2740,520095016,11,2022-11,
2741,161509700,11,2022-11,
2742,385199026,10,2022-11,
2743,89484677,10,2022-11,
2744,333611338,8,2022-11,
2745,566306389,8,2022-11,
2746,210873203,8,2022-11,
2747,423716718,8,2022-11,
2748,426046572,7,2022-11,
2749,261698998,7,2022-11,
2750,233520812,7,2022-11,
2751,274012656,6,2022-11,
2752,243677660,6,2022-11,
2753,264782838,5,2022-11,
2754,227880026,4,2022-11,
2755,136450404,4,2022-11,
2756,76616099,4,2022-11,
2757,383138186,4,2022-11,
2758,475341715,4,2022-11,
2759,196743910,3,2022-11,
2760,427252454,3,2022-11,
2761,436903861,3,2022-11,
2762,302509341,2,2022-11,
2763,319575342,2,2022-11,
2764,210520127,1,2022-11,
2765,296268741,1,2022-11,
2766,133907444,1,2022-11,
2767,225549581,1,2022-11,
2768,490292598,1,2022-11,
2769,365999954,1,2022-11,
2770,173032424,1,2022-11,
2771,321995806,1,2022-11,
2772,75912778,1,2022-11,
2773,240230342,0,2022-11,
2774,244790548,0,2022-11,
2775,103466347,0,2022-11,
2776,262296122,462,2022-12,PaddleOCR
2777,507861208,280,2022-12,FastDeploy
2778,336274588,262,2022-12,PaddleNLP
2779,110688239,175,2022-12,
2780,217475193,157,2022-12,PaddleDetection
2781,65711522,151,2022-12,Paddle
2782,162672577,141,2022-12,PaddleHub
2783,204380779,135,2022-12,PaddleSeg
2784,562479767,119,2022-12,
2785,273214029,68,2022-12,PaddleGAN
2786,104208128,46,2022-12,
2787,513813137,42,2022-12,
2788,246509073,41,2022-12,
2789,131044128,37,2022-12,
2790,227347371,37,2022-12,
2791,251201169,35,2022-12,
2792,259513732,34,2022-12,
2793,173544440,32,2022-12,
2794,228290594,29,2022-12,PaddleSlim
2795,240226378,23,2022-12,
2796,250154445,23,2022-12,
2797,114885555,23,2022-12,
2798,513505410,19,2022-12,
2799,403829741,18,2022-12,
2800,88868842,17,2022-12,models
2801,191286408,16,2022-12,
2802,312259012,14,2022-12,
2803,203514079,13,2022-12,
2804,426046572,11,2022-12,
2805,515526146,11,2022-12,
2806,178685945,10,2022-12,
2807,385199026,8,2022-12,
2808,493152580,8,2022-12,
2809,196743910,8,2022-12,
2810,423716718,8,2022-12,
2811,314704349,8,2022-12,
2812,274012656,8,2022-12,
2813,566237024,7,2022-12,
2814,333611338,7,2022-12,
2815,520095016,7,2022-12,
2816,276845708,7,2022-12,
2817,127058653,7,2022-12,
2818,161509700,6,2022-12,
2819,76616099,6,2022-12,
2820,261698998,5,2022-12,
2821,136450404,5,2022-12,
2822,264782838,5,2022-12,
2823,164796418,5,2022-12,
2824,319575342,4,2022-12,
2825,436903861,4,2022-12,
2826,233520812,4,2022-12,
2827,210873203,4,2022-12,
2828,243677660,3,2022-12,
2829,296268741,3,2022-12,
2830,133907444,3,2022-12,
2831,475341715,3,2022-12,
2832,210520127,3,2022-12,
2833,469388758,3,2022-12,
2834,89484677,3,2022-12,
2835,566306389,3,2022-12,
2836,101101544,1,2022-12,
2837,583199561,1,2022-12,
2838,227880026,1,2022-12,
2839,225549581,1,2022-12,
2840,490292598,1,2022-12,
2841,244790548,0,2022-12,
2842,427252454,0,2022-12,
2843,259220361,0,2022-12,
2844,365999954,0,2022-12,
2845,321995806,0,2022-12,
2846,580415405,0,2022-12,
2847,383138186,0,2022-12,
2848,173032424,0,2022-12,
2849,262296122,495,2023-01,PaddleOCR
2850,336274588,314,2023-01,PaddleNLP
2851,110688239,224,2023-01,
2852,562479767,174,2023-01,
2853,507861208,143,2023-01,FastDeploy
2854,162672577,130,2023-01,PaddleHub
2855,217475193,123,2023-01,PaddleDetection
2856,65711522,122,2023-01,Paddle
2857,204380779,120,2023-01,PaddleSeg
2858,273214029,78,2023-01,PaddleGAN
2859,385199026,52,2023-01,
2860,251201169,42,2023-01,
2861,173544440,39,2023-01,
2862,227347371,35,2023-01,
2863,246509073,33,2023-01,
2864,259513732,32,2023-01,
2865,513505410,31,2023-01,
2866,312259012,24,2023-01,
2867,203514079,22,2023-01,
2868,240226378,21,2023-01,
2869,513813137,20,2023-01,
2870,104208128,20,2023-01,
2871,114885555,20,2023-01,
2872,493152580,20,2023-01,
2873,228290594,19,2023-01,PaddleSlim
2874,403829741,19,2023-01,
2875,88868842,19,2023-01,models
2876,276845708,17,2023-01,
2877,131044128,16,2023-01,
2878,264782838,16,2023-01,
2879,178685945,15,2023-01,
2880,583199561,14,2023-01,
2881,191286408,12,2023-01,
2882,164796418,12,2023-01,
2883,127058653,11,2023-01,
2884,314704349,11,2023-01,
2885,250154445,11,2023-01,
2886,515526146,7,2023-01,
2887,423716718,7,2023-01,
2888,426046572,6,2023-01,
2889,333611338,5,2023-01,
2890,133907444,5,2023-01,
2891,233520812,5,2023-01,
2892,161509700,5,2023-01,
2893,76616099,4,2023-01,
2894,89484677,4,2023-01,
2895,475341715,4,2023-01,
2896,274012656,4,2023-01,
2897,520095016,4,2023-01,
2898,566237024,4,2023-01,
2899,243677660,4,2023-01,
2900,136450404,3,2023-01,
2901,227880026,3,2023-01,
2902,210873203,3,2023-01,
2903,261698998,3,2023-01,
2904,171811851,3,2023-01,
2905,296268741,2,2023-01,
2906,469388758,2,2023-01,
2907,210520127,2,2023-01,
2908,436903861,2,2023-01,
2909,490292598,1,2023-01,
2910,319575342,1,2023-01,
2911,196743910,1,2023-01,
2912,383138186,1,2023-01,
2913,321995806,1,2023-01,
2914,365999954,1,2023-01,
2915,302509341,1,2023-01,
2916,173032424,0,2023-01,
2917,262296122,619,2023-02,PaddleOCR
2918,336274588,431,2023-02,PaddleNLP
2919,110688239,329,2023-02,
2920,65711522,229,2023-02,Paddle
2921,217475193,195,2023-02,PaddleDetection
2922,162672577,186,2023-02,PaddleHub
2923,204380779,183,2023-02,PaddleSeg
2924,507861208,162,2023-02,FastDeploy
2925,273214029,136,2023-02,PaddleGAN
2926,173544440,115,2023-02,
2927,227347371,65,2023-02,
2928,104208128,53,2023-02,
2929,251201169,46,2023-02,
2930,562479767,44,2023-02,
2931,246509073,40,2023-02,
2932,259513732,39,2023-02,
2933,131044128,29,2023-02,
2934,250154445,29,2023-02,
2935,513505410,29,2023-02,
2936,114885555,26,2023-02,
2937,493152580,25,2023-02,
2938,228290594,23,2023-02,PaddleSlim
2939,178685945,22,2023-02,
2940,191286408,21,2023-02,
2941,513813137,21,2023-02,
2942,515526146,20,2023-02,
2943,403829741,20,2023-02,
2944,88868842,20,2023-02,models
2945,203514079,18,2023-02,
2946,312259012,17,2023-02,
2947,240226378,16,2023-02,
2948,385199026,16,2023-02,
2949,127058653,15,2023-02,
2950,161509700,13,2023-02,
2951,164796418,12,2023-02,
2952,566237024,11,2023-02,
2953,423716718,10,2023-02,
2954,314704349,9,2023-02,
2955,210873203,9,2023-02,
2956,274012656,9,2023-02,
2957,76616099,8,2023-02,
2958,426046572,8,2023-02,
2959,276845708,8,2023-02,
2960,264782838,8,2023-02,
2961,469388758,7,2023-02,
2962,227880026,7,2023-02,
2963,333611338,6,2023-02,
2964,89484677,4,2023-02,
2965,261698998,4,2023-02,
2966,475341715,4,2023-02,
2967,296268741,4,2023-02,
2968,383138186,4,2023-02,
2969,136450404,3,2023-02,
2970,196743910,3,2023-02,
2971,583199561,3,2023-02,
2972,210520127,3,2023-02,
2973,233520812,3,2023-02,
2974,520095016,3,2023-02,
2975,243677660,2,2023-02,
2976,365999954,2,2023-02,
2977,171811851,2,2023-02,
2978,224622052,1,2023-02,
2979,173032424,1,2023-02,
2980,103466347,1,2023-02,
2981,490292598,1,2023-02,
2982,566306389,1,2023-02,
2983,319575342,1,2023-02,
2984,133907444,1,2023-02,
2985,244790548,1,2023-02,
2986,436903861,1,2023-02,
2987,596560396,0,2023-02,
2988,427252454,0,2023-02,
2989,225549581,0,2023-02,
2990,262296122,750,2023-03,PaddleOCR
2991,336274588,675,2023-03,PaddleNLP
2992,110688239,456,2023-03,
2993,217475193,367,2023-03,PaddleDetection
2994,65711522,286,2023-03,Paddle
2995,162672577,256,2023-03,PaddleHub
2996,204380779,221,2023-03,PaddleSeg
2997,507861208,169,2023-03,FastDeploy
2998,173544440,162,2023-03,
2999,273214029,157,2023-03,PaddleGAN
3000,227347371,76,2023-03,
3001,251201169,61,2023-03,
3002,246509073,61,2023-03,
3003,259513732,57,2023-03,
3004,131044128,50,2023-03,
3005,104208128,49,2023-03,
3006,403829741,35,2023-03,
3007,312259012,32,2023-03,
3008,513505410,32,2023-03,
3009,228290594,31,2023-03,PaddleSlim
3010,513813137,31,2023-03,
3011,562479767,30,2023-03,
3012,423716718,30,2023-03,
3013,88868842,27,2023-03,models
3014,240226378,26,2023-03,
3015,250154445,25,2023-03,
3016,608649692,21,2023-03,
3017,114885555,21,2023-03,
3018,161509700,20,2023-03,
3019,314704349,20,2023-03,
3020,493152580,19,2023-03,
3021,191286408,17,2023-03,
3022,203514079,15,2023-03,
3023,178685945,15,2023-03,
3024,515526146,14,2023-03,
3025,426046572,12,2023-03,
3026,127058653,11,2023-03,
3027,164796418,11,2023-03,
3028,276845708,11,2023-03,
3029,385199026,11,2023-03,
3030,583199561,9,2023-03,
3031,76616099,8,2023-03,
3032,264782838,7,2023-03,
3033,296268741,7,2023-03,
3034,243677660,7,2023-03,
3035,333611338,6,2023-03,
3036,261698998,6,2023-03,
3037,274012656,6,2023-03,
3038,136450404,6,2023-03,
3039,210873203,6,2023-03,
3040,436903861,5,2023-03,
3041,520095016,5,2023-03,
3042,210520127,4,2023-03,
3043,227880026,4,2023-03,
3044,233520812,4,2023-03,
3045,89484677,4,2023-03,
3046,196743910,3,2023-03,
3047,566237024,3,2023-03,
3048,427252454,2,2023-03,
3049,319575342,2,2023-03,
3050,475341715,2,2023-03,
3051,469388758,2,2023-03,
3052,173032424,2,2023-03,
3053,133907444,1,2023-03,
3054,365999954,1,2023-03,
3055,302509341,1,2023-03,
3056,383138186,0,2023-03,
3057,244790548,0,2023-03,
3058,259220361,0,2023-03,
3059,240230342,0,2023-03,
3060,225549581,0,2023-03,
3061,262296122,752,2023-04,PaddleOCR
3062,336274588,481,2023-04,PaddleNLP
3063,110688239,480,2023-04,
3064,217475193,427,2023-04,PaddleDetection
3065,204380779,283,2023-04,PaddleSeg
3066,162672577,240,2023-04,PaddleHub
3067,65711522,231,2023-04,Paddle
3068,273214029,138,2023-04,PaddleGAN
3069,507861208,132,2023-04,FastDeploy
3070,173544440,75,2023-04,
3071,251201169,70,2023-04,
3072,104208128,66,2023-04,
3073,227347371,59,2023-04,
3074,246509073,55,2023-04,
3075,259513732,49,2023-04,
3076,513505410,44,2023-04,
3077,228290594,34,2023-04,PaddleSlim
3078,403829741,32,2023-04,
3079,131044128,31,2023-04,
3080,114885555,25,2023-04,
3081,312259012,24,2023-04,
3082,240226378,23,2023-04,
3083,385199026,23,2023-04,
3084,423716718,23,2023-04,
3085,88868842,21,2023-04,models
3086,513813137,20,2023-04,
3087,515526146,18,2023-04,
3088,250154445,17,2023-04,
3089,203514079,15,2023-04,
3090,191286408,15,2023-04,
3091,493152580,15,2023-04,
3092,161509700,14,2023-04,
3093,178685945,12,2023-04,
3094,127058653,12,2023-04,
3095,333611338,12,2023-04,
3096,562479767,12,2023-04,
3097,314704349,11,2023-04,
3098,608649692,10,2023-04,
3099,76616099,10,2023-04,
3100,164796418,9,2023-04,
3101,243677660,9,2023-04,
3102,264782838,9,2023-04,
3103,566237024,8,2023-04,
3104,210873203,7,2023-04,
3105,276845708,7,2023-04,
3106,210520127,6,2023-04,
3107,136450404,6,2023-04,
3108,261698998,5,2023-04,
3109,319575342,5,2023-04,
3110,520095016,4,2023-04,
3111,426046572,4,2023-04,
3112,89484677,4,2023-04,
3113,365999954,4,2023-04,
3114,225549581,3,2023-04,
3115,274012656,3,2023-04,
3116,469388758,3,2023-04,
3117,436903861,2,2023-04,
3118,133907444,2,2023-04,
3119,227880026,1,2023-04,
3120,244790548,1,2023-04,
3121,566306389,1,2023-04,
3122,383138186,1,2023-04,
3123,475341715,1,2023-04,
3124,233520812,1,2023-04,
3125,196743910,1,2023-04,
3126,98599362,1,2023-04,
3127,296268741,1,2023-04,
3128,302509341,1,2023-04,
3129,171811851,1,2023-04,
3130,583199561,0,2023-04,
3131,596560396,0,2023-04,
3132,490292598,0,2023-04,
3133,173032424,0,2023-04,
3134,321995806,0,2023-04,
3135,75912778,0,2023-04,
3136,427252454,0,2023-04,
3137,262296122,766,2023-05,PaddleOCR
3138,110688239,445,2023-05,
3139,336274588,406,2023-05,PaddleNLP
3140,217475193,249,2023-05,PaddleDetection
3141,204380779,189,2023-05,PaddleSeg
3142,65711522,182,2023-05,Paddle
3143,162672577,167,2023-05,PaddleHub
3144,273214029,145,2023-05,PaddleGAN
3145,507861208,109,2023-05,FastDeploy
3146,227347371,87,2023-05,
3147,173544440,75,2023-05,
3148,246509073,60,2023-05,
3149,251201169,57,2023-05,
3150,259513732,52,2023-05,
3151,104208128,41,2023-05,
3152,312259012,31,2023-05,
3153,562479767,28,2023-05,
3154,228290594,28,2023-05,PaddleSlim
3155,403829741,26,2023-05,
3156,114885555,25,2023-05,
3157,131044128,25,2023-05,
3158,423716718,25,2023-05,
3159,513813137,25,2023-05,
3160,513505410,24,2023-05,
3161,88868842,20,2023-05,models
3162,250154445,19,2023-05,
3163,385199026,17,2023-05,
3164,314704349,17,2023-05,
3165,493152580,16,2023-05,
3166,240226378,15,2023-05,
3167,333611338,13,2023-05,
3168,203514079,11,2023-05,
3169,127058653,11,2023-05,
3170,515526146,10,2023-05,
3171,426046572,10,2023-05,
3172,608649692,9,2023-05,
3173,264782838,9,2023-05,
3174,191286408,8,2023-05,
3175,76616099,7,2023-05,
3176,274012656,7,2023-05,
3177,164796418,7,2023-05,
3178,136450404,7,2023-05,
3179,178685945,7,2023-05,
3180,276845708,7,2023-05,
3181,161509700,6,2023-05,
3182,261698998,5,2023-05,
3183,196743910,5,2023-05,
3184,210520127,5,2023-05,
3185,469388758,4,2023-05,
3186,243677660,4,2023-05,
3187,225549581,4,2023-05,
3188,210873203,4,2023-05,
3189,566306389,4,2023-05,
3190,89484677,3,2023-05,
3191,365999954,3,2023-05,
3192,520095016,3,2023-05,
3193,233520812,2,2023-05,
3194,566237024,2,2023-05,
3195,436903861,2,2023-05,
3196,289874518,1,2023-05,
3197,173032424,1,2023-05,
3198,490292598,1,2023-05,
3199,75912778,1,2023-05,
3200,227880026,1,2023-05,
3201,596560396,1,2023-05,
3202,383138186,1,2023-05,
3203,427252454,1,2023-05,
3204,319575342,1,2023-05,
3205,296268741,1,2023-05,
3206,583199561,1,2023-05,
3207,127693333,0,2023-05,
3208,259220361,0,2023-05,
3209,244790548,0,2023-05,
3210,475341715,0,2023-05,
3211,171811851,0,2023-05,
3212,262296122,633,2023-06,PaddleOCR
3213,336274588,320,2023-06,PaddleNLP
3214,110688239,297,2023-06,
3215,217475193,201,2023-06,PaddleDetection
3216,65711522,164,2023-06,Paddle
3217,204380779,146,2023-06,PaddleSeg
3218,162672577,135,2023-06,PaddleHub
3219,273214029,108,2023-06,PaddleGAN
3220,507861208,93,2023-06,FastDeploy
3221,227347371,62,2023-06,
3222,173544440,52,2023-06,
3223,251201169,49,2023-06,
3224,246509073,47,2023-06,
3225,259513732,34,2023-06,
3226,104208128,32,2023-06,
3227,131044128,28,2023-06,
3228,403829741,24,2023-06,
3229,228290594,23,2023-06,PaddleSlim
3230,88868842,21,2023-06,models
3231,312259012,21,2023-06,
3232,423716718,17,2023-06,
3233,314704349,16,2023-06,
3234,240226378,16,2023-06,
3235,493152580,14,2023-06,
3236,127058653,14,2023-06,
3237,513505410,14,2023-06,
3238,562479767,13,2023-06,
3239,164796418,13,2023-06,
3240,250154445,12,2023-06,
3241,513813137,11,2023-06,
3242,515526146,9,2023-06,
3243,191286408,9,2023-06,
3244,114885555,9,2023-06,
3245,161509700,9,2023-06,
3246,385199026,8,2023-06,
3247,264782838,8,2023-06,
3248,608649692,8,2023-06,
3249,89484677,7,2023-06,
3250,333611338,7,2023-06,
3251,426046572,6,2023-06,
3252,76616099,6,2023-06,
3253,469388758,5,2023-06,
3254,227880026,5,2023-06,
3255,583199561,5,2023-06,
3256,520095016,5,2023-06,
3257,178685945,5,2023-06,
3258,136450404,4,2023-06,
3259,243677660,4,2023-06,
3260,203514079,4,2023-06,
3261,261698998,4,2023-06,
3262,173032424,3,2023-06,
3263,475341715,3,2023-06,
3264,566306389,2,2023-06,
3265,225549581,2,2023-06,
3266,622926337,2,2023-06,
3267,133907444,2,2023-06,
3268,171811851,2,2023-06,
3269,196743910,2,2023-06,
3270,210873203,2,2023-06,
3271,276845708,2,2023-06,
3272,210520127,2,2023-06,
3273,321995806,1,2023-06,
3274,296268741,1,2023-06,
3275,436903861,1,2023-06,
3276,302509341,1,2023-06,
3277,233520812,1,2023-06,
3278,365999954,1,2023-06,
3279,566237024,1,2023-06,
3280,319575342,1,2023-06,
3281,274012656,1,2023-06,
3282,427252454,0,2023-06,
3283,244790548,0,2023-06,
3284,596560396,0,2023-06,
3285,383138186,0,2023-06,
3286,262296122,782,2023-07,PaddleOCR
3287,110688239,291,2023-07,
3288,336274588,270,2023-07,PaddleNLP
3289,65711522,222,2023-07,Paddle
3290,217475193,178,2023-07,PaddleDetection
3291,204380779,129,2023-07,PaddleSeg
3292,162672577,106,2023-07,PaddleHub
3293,273214029,87,2023-07,PaddleGAN
3294,227347371,73,2023-07,
3295,507861208,63,2023-07,FastDeploy
3296,173544440,52,2023-07,
3297,251201169,48,2023-07,
3298,662392605,45,2023-07,
3299,259513732,43,2023-07,
3300,246509073,37,2023-07,
3301,104208128,30,2023-07,
3302,131044128,27,2023-07,
3303,228290594,22,2023-07,PaddleSlim
3304,312259012,21,2023-07,
3305,114885555,21,2023-07,
3306,513505410,19,2023-07,
3307,250154445,18,2023-07,
3308,403829741,17,2023-07,
3309,493152580,16,2023-07,
3310,88868842,15,2023-07,models
3311,426046572,15,2023-07,
3312,423716718,13,2023-07,
3313,314704349,12,2023-07,
3314,127058653,11,2023-07,
3315,191286408,11,2023-07,
3316,513813137,11,2023-07,
3317,515526146,10,2023-07,
3318,178685945,9,2023-07,
3319,264782838,8,2023-07,
3320,203514079,8,2023-07,
3321,161509700,7,2023-07,
3322,210873203,6,2023-07,
3323,240226378,6,2023-07,
3324,164796418,6,2023-07,
3325,562479767,6,2023-07,
3326,608649692,6,2023-07,
3327,233520812,6,2023-07,
3328,136450404,5,2023-07,
3329,566306389,5,2023-07,
3330,333611338,5,2023-07,
3331,469388758,5,2023-07,
3332,276845708,4,2023-07,
3333,196743910,3,2023-07,
3334,622926337,3,2023-07,
3335,76616099,3,2023-07,
3336,274012656,3,2023-07,
3337,385199026,3,2023-07,
3338,583199561,3,2023-07,
3339,89484677,3,2023-07,
3340,243677660,2,2023-07,
3341,365999954,2,2023-07,
3342,261698998,2,2023-07,
3343,475341715,2,2023-07,
3344,520095016,2,2023-07,
3345,319575342,2,2023-07,
3346,436903861,2,2023-07,
3347,210520127,1,2023-07,
3348,75912778,1,2023-07,
3349,203899406,1,2023-07,
3350,296268741,1,2023-07,
3351,566237024,1,2023-07,
3352,171811851,1,2023-07,
3353,228297846,1,2023-07,
3354,173032424,1,2023-07,
3355,133907444,1,2023-07,
3356,227880026,1,2023-07,
3357,101101544,1,2023-07,
3358,596560396,0,2023-07,
3359,244790548,0,2023-07,
3360,427252454,0,2023-07,
3361,383138186,0,2023-07,
3362,259220361,0,2023-07,
3363,262296122,725,2023-08,PaddleOCR
3364,110688239,300,2023-08,
3365,336274588,244,2023-08,PaddleNLP
3366,217475193,162,2023-08,PaddleDetection
3367,65711522,131,2023-08,Paddle
3368,162672577,110,2023-08,PaddleHub
3369,204380779,103,2023-08,PaddleSeg
3370,273214029,94,2023-08,PaddleGAN
3371,251201169,56,2023-08,
3372,507861208,56,2023-08,FastDeploy
3373,173544440,55,2023-08,
3374,227347371,45,2023-08,
3375,662392605,38,2023-08,
3376,104208128,37,2023-08,
3377,259513732,35,2023-08,
3378,312259012,31,2023-08,
3379,246509073,30,2023-08,
3380,685099320,25,2023-08,
3381,131044128,22,2023-08,
3382,88868842,19,2023-08,models
3383,250154445,18,2023-08,
3384,515526146,16,2023-08,
3385,513505410,15,2023-08,
3386,240226378,15,2023-08,
3387,403829741,14,2023-08,
3388,114885555,13,2023-08,
3389,203514079,13,2023-08,
3390,161509700,12,2023-08,
3391,228290594,12,2023-08,PaddleSlim
3392,423716718,12,2023-08,
3393,127058653,10,2023-08,
3394,493152580,10,2023-08,
3395,191286408,10,2023-08,
3396,562479767,10,2023-08,
3397,178685945,9,2023-08,
3398,513813137,9,2023-08,
3399,333611338,7,2023-08,
3400,426046572,7,2023-08,
3401,164796418,7,2023-08,
3402,76616099,6,2023-08,
3403,210873203,5,2023-08,
3404,261698998,4,2023-08,
3405,276845708,4,2023-08,
3406,520095016,4,2023-08,
3407,475341715,4,2023-08,
3408,136450404,4,2023-08,
3409,89484677,3,2023-08,
3410,133907444,3,2023-08,
3411,383138186,3,2023-08,
3412,608649692,3,2023-08,
3413,274012656,3,2023-08,
3414,314704349,3,2023-08,
3415,385199026,3,2023-08,
3416,227880026,3,2023-08,
3417,264782838,3,2023-08,
3418,233520812,2,2023-08,
3419,296268741,2,2023-08,
3420,566306389,2,2023-08,
3421,427252454,2,2023-08,
3422,243677660,2,2023-08,
3423,365999954,2,2023-08,
3424,196743910,2,2023-08,
3425,436903861,2,2023-08,
3426,566237024,2,2023-08,
3427,319575342,1,2023-08,
3428,173032424,1,2023-08,
3429,171811851,1,2023-08,
3430,469388758,1,2023-08,
3431,210520127,1,2023-08,
3432,596560396,1,2023-08,
3433,240230342,0,2023-08,
3434,622926337,0,2023-08,
3435,321995806,0,2023-08,
3436,583199561,0,2023-08,
3437,262296122,652,2023-09,PaddleOCR
3438,110688239,246,2023-09,
3439,336274588,221,2023-09,PaddleNLP
3440,217475193,158,2023-09,PaddleDetection
3441,65711522,122,2023-09,Paddle
3442,204380779,103,2023-09,PaddleSeg
3443,162672577,78,2023-09,PaddleHub
3444,685099320,70,2023-09,
3445,273214029,69,2023-09,PaddleGAN
3446,507861208,56,2023-09,FastDeploy
3447,251201169,36,2023-09,
3448,227347371,35,2023-09,
3449,173544440,33,2023-09,
3450,104208128,27,2023-09,
3451,246509073,25,2023-09,
3452,662392605,24,2023-09,
3453,259513732,22,2023-09,
3454,250154445,19,2023-09,
3455,312259012,17,2023-09,
3456,513813137,16,2023-09,
3457,131044128,16,2023-09,
3458,403829741,15,2023-09,
3459,515526146,15,2023-09,
3460,228290594,14,2023-09,PaddleSlim
3461,114885555,14,2023-09,
3462,513505410,13,2023-09,
3463,88868842,13,2023-09,models
3464,493152580,12,2023-09,
3465,136450404,12,2023-09,
3466,240226378,11,2023-09,
3467,178685945,11,2023-09,
3468,314704349,10,2023-09,
3469,264782838,9,2023-09,
3470,161509700,9,2023-09,
3471,423716718,9,2023-09,
3472,203514079,8,2023-09,
3473,426046572,8,2023-09,
3474,127058653,7,2023-09,
3475,276845708,7,2023-09,
3476,385199026,5,2023-09,
3477,436903861,5,2023-09,
3478,333611338,5,2023-09,
3479,608649692,4,2023-09,
3480,562479767,4,2023-09,
3481,191286408,4,2023-09,
3482,210873203,4,2023-09,
3483,227880026,4,2023-09,
3484,469388758,3,2023-09,
3485,196743910,3,2023-09,
3486,296268741,3,2023-09,
3487,274012656,3,2023-09,
3488,89484677,3,2023-09,
3489,243677660,3,2023-09,
3490,520095016,3,2023-09,
3491,566237024,2,2023-09,
3492,164796418,2,2023-09,
3493,596560396,1,2023-09,
3494,261698998,1,2023-09,
3495,622926337,1,2023-09,
3496,383138186,1,2023-09,
3497,319575342,1,2023-09,
3498,98599362,1,2023-09,
3499,583199561,1,2023-09,
3500,76616099,1,2023-09,
3501,566306389,1,2023-09,
3502,173032424,1,2023-09,
3503,580415405,1,2023-09,
3504,133907444,1,2023-09,
3505,475341715,0,2023-09,
3506,244790548,0,2023-09,
3507,427252454,0,2023-09,
3508,225549581,0,2023-09,
3509,262296122,597,2023-10,PaddleOCR
3510,110688239,252,2023-10,
3511,336274588,184,2023-10,PaddleNLP
3512,217475193,150,2023-10,PaddleDetection
3513,204380779,108,2023-10,PaddleSeg
3514,65711522,108,2023-10,Paddle
3515,162672577,81,2023-10,PaddleHub
3516,507861208,70,2023-10,FastDeploy
3517,273214029,65,2023-10,PaddleGAN
3518,227347371,48,2023-10,
3519,251201169,44,2023-10,
3520,685099320,39,2023-10,
3521,173544440,34,2023-10,
3522,259513732,29,2023-10,
3523,131044128,26,2023-10,
3524,246509073,24,2023-10,
3525,312259012,24,2023-10,
3526,104208128,22,2023-10,
3527,513505410,17,2023-10,
3528,403829741,16,2023-10,
3529,228290594,15,2023-10,PaddleSlim
3530,314704349,15,2023-10,
3531,250154445,14,2023-10,
3532,515526146,14,2023-10,
3533,662392605,13,2023-10,
3534,88868842,13,2023-10,models
3535,114885555,12,2023-10,
3536,264782838,9,2023-10,
3537,493152580,8,2023-10,
3538,240226378,8,2023-10,
3539,513813137,8,2023-10,
3540,426046572,8,2023-10,
3541,178685945,8,2023-10,
3542,385199026,8,2023-10,
3543,203514079,8,2023-10,
3544,562479767,7,2023-10,
3545,161509700,7,2023-10,
3546,243677660,6,2023-10,
3547,423716718,5,2023-10,
3548,191286408,5,2023-10,
3549,274012656,5,2023-10,
3550,89484677,5,2023-10,
3551,76616099,4,2023-10,
3552,127058653,4,2023-10,
3553,210873203,4,2023-10,
3554,136450404,4,2023-10,
3555,566237024,4,2023-10,
3556,469388758,3,2023-10,
3557,608649692,3,2023-10,
3558,227880026,2,2023-10,
3559,261698998,2,2023-10,
3560,276845708,2,2023-10,
3561,520095016,2,2023-10,
3562,475341715,2,2023-10,
3563,319575342,2,2023-10,
3564,333611338,1,2023-10,
3565,622926337,1,2023-10,
3566,196743910,1,2023-10,
3567,133907444,1,2023-10,
3568,296268741,1,2023-10,
3569,164796418,1,2023-10,
3570,173032424,0,2023-10,
3571,566306389,0,2023-10,
3572,233520812,0,2023-10,
3573,596560396,0,2023-10,
3574,436903861,0,2023-10,
3575,583199561,0,2023-10,
3576,383138186,0,2023-10,
3577,262296122,863,2023-11,PaddleOCR
3578,110688239,245,2023-11,
3579,336274588,196,2023-11,PaddleNLP
3580,217475193,193,2023-11,PaddleDetection
3581,65711522,126,2023-11,Paddle
3582,204380779,115,2023-11,PaddleSeg
3583,507861208,71,2023-11,FastDeploy
3584,273214029,69,2023-11,PaddleGAN
3585,227347371,67,2023-11,
3586,162672577,60,2023-11,PaddleHub
3587,251201169,42,2023-11,
3588,685099320,38,2023-11,
3589,104208128,37,2023-11,
3590,259513732,36,2023-11,
3591,173544440,33,2023-11,
3592,246509073,27,2023-11,
3593,662392605,25,2023-11,
3594,312259012,24,2023-11,
